LEVEL,AREA,YEAR,MONTH,MARKET_SEGMENT,FLIGHT_TYPE,FLIGHT_PHASE,NB_FLIGHTS,NOX_KG,SOX_KG,CO2_KG,DATE
STATE,FR,2022,4,other,A,taxi-out,1883,4.690000000000001,3.3199999999999994,12600.0,2022-04-01
STATE,FR,2022,4,other,D,taxi-out,1760,693.3299999999934,150.8300000000007,578700.0000000049,2022-04-01
STATE,FR,2022,4,regional,I,cruise,3719,24689.799999999992,3173.8099999999995,11902700.000000011,2022-04-01
STATE,FR,2022,4,regional,A,cruise,3077,8887.41,1472.0199999999986,5522000.000000003,2022-04-01
STATE,FR,2022,4,regional,O,cruise,5785,31254.58,3743.430000000003,14042699.999999994,2022-04-01
STATE,FR,2022,4,regional,D,cruise,3079,28393.500000000004,3206.2000000000007,12024900.00000001,2022-04-01
STATE,FR,2022,4,regional,D,descent,3079,0.22,0.11,500.0,2022-04-01
STATE,FR,2022,4,regional,I,descent,3719,1368.9500000000005,236.24999999999991,887100.0,2022-04-01
STATE,FR,2022,4,regional,O,descent,5785,203.37999999999997,65.86999999999999,247200.00000000006,2022-04-01
STATE,FR,2022,4,regional,A,descent,3077,1763.3000000000004,224.94000000000003,843999.9999999997,2022-04-01
STATE,FR,2022,4,regional,A,climb,3077,1.3,0.29,1100.0,2022-04-01
STATE,FR,2022,4,regional,O,climb,5785,894.4300000000002,124.27999999999996,465800.00000000006,2022-04-01
STATE,FR,2022,4,regional,I,climb,3719,3401.6299999999997,339.4599999999998,1273999.9999999998,2022-04-01
STATE,FR,2022,4,regional,D,climb,3079,4214.71,324.8899999999998,1218699.9999999995,2022-04-01
STATE,FR,2022,4,regional,A,taxi-in,3077,245.48000000000005,87.96000000000004,330899.9999999999,2022-04-01
STATE,FR,2022,4,regional,I,taxi-in,3719,173.51000000000005,61.42000000000002,231999.9999999999,2022-04-01
STATE,FR,2022,4,regional,D,taxi-out,3079,636.1099999999998,219.38999999999993,821600.0000000002,2022-04-01
STATE,FR,2022,4,regional,O,taxi-out,5785,86.08,52.93999999999999,197000.00000000003,2022-04-01
STATE,FR,2022,4,regional,A,taxi-out,3077,0.24,0.24,800.0,2022-04-01
STATE,FR,2022,4,regional,I,taxi-out,3719,472.32000000000016,184.0,687500.0000000002,2022-04-01
STATE,GB,2022,4,business,O,cruise,1990,30850.50999999999,2687.270000000003,10083700.000000015,2022-04-01
STATE,GB,2022,4,business,A,cruise,4588,13418.030000000064,1486.3899999999633,5595900.000000007,2022-04-01
STATE,GB,2022,4,business,I,cruise,3535,7490.860000000018,925.5499999999996,3478900.0000000014,2022-04-01
STATE,GB,2022,4,business,D,cruise,4613,35720.51000000009,2628.5000000000005,9878299.999999994,2022-04-01
STATE,GB,2022,4,business,O,descent,1990,0.79,0.39,1600.0,2022-04-01
STATE,GB,2022,4,business,A,descent,4588,2040.3999999999928,286.79000000000116,1083700.0000000068,2022-04-01
STATE,GB,2022,4,business,I,descent,3535,958.27,241.07000000000073,909000.0000000008,2022-04-01
STATE,GB,2022,4,business,D,descent,4613,0.98,0.54,2200.0,2022-04-01
STATE,GB,2022,4,business,O,climb,1990,17.22,1.0,3700.0,2022-04-01
STATE,GB,2022,4,business,A,climb,4588,1.93,0.45,1700.0000000000002,2022-04-01
STATE,GB,2022,4,business,D,climb,4613,6703.809999999998,459.99000000000126,1738200.0000000047,2022-04-01
STATE,GB,2022,4,business,I,climb,3535,2724.220000000002,302.8400000000007,1139999.999999999,2022-04-01
STATE,GB,2022,4,business,I,taxi-in,3535,42.04999999999999,16.079999999999973,60500.000000000065,2022-04-01
STATE,GB,2022,4,business,A,taxi-in,4588,143.16,35.77000000000007,134799.9999999993,2022-04-01
STATE,GB,2022,4,business,O,taxi-out,1990,0.05,0.05,200.0,2022-04-01
STATE,GB,2022,4,business,A,taxi-out,4588,0.35,0.34,1200.0,2022-04-01
STATE,GB,2022,4,business,I,taxi-out,3535,345.92000000000064,164.80000000000112,614000.0000000015,2022-04-01
STATE,GB,2022,4,business,D,taxi-out,4613,851.6199999999956,243.78000000000225,926800.0000000147,2022-04-01
STATE,GB,2022,4,cargo,D,cruise,1621,153536.6700000001,6046.119999999996,22674399.999999985,2022-04-01
STATE,GB,2022,4,cargo,I,cruise,1412,25361.81,1574.4600000000005,5905400.000000003,2022-04-01
STATE,GB,2022,4,cargo,O,cruise,3189,695355.5499999997,34972.829999999914,131151400.00000007,2022-04-01
STATE,GB,2022,4,cargo,A,cruise,1608,43204.30999999998,2773.269999999998,10401800.000000007,2022-04-01
STATE,GB,2022,4,cargo,I,descent,1412,1692.979999999999,174.06000000000003,653100.0000000002,2022-04-01
STATE,GB,2022,4,cargo,A,descent,1608,6493.960000000001,484.43000000000023,1817100.0000000014,2022-04-01
STATE,GB,2022,4,cargo,D,descent,1621,40.19,4.02,15200.0,2022-04-01
STATE,GB,2022,4,cargo,D,climb,1621,33216.590000000004,885.0900000000001,3320199.9999999986,2022-04-01
STATE,GB,2022,4,cargo,I,climb,1412,6040.510000000002,284.7999999999999,1069399.9999999995,2022-04-01
STATE,GB,2022,4,cargo,A,taxi-in,1608,475.7399999999999,85.03,319100.0,2022-04-01
STATE,GB,2022,4,cargo,I,taxi-in,1412,121.75,24.96999999999999,94000.0,2022-04-01
STATE,GB,2022,4,cargo,I,taxi-out,1412,640.2400000000001,148.38000000000005,554199.9999999999,2022-04-01
STATE,GB,2022,4,cargo,D,taxi-out,1621,2411.599999999998,439.70000000000016,1648400.0000000007,2022-04-01
STATE,GB,2022,4,lowcost,A,cruise,31037,209162.7599999997,17707.9900000001,66432699.99999997,2022-04-01
STATE,GB,2022,4,lowcost,O,cruise,8627,245674.9700000001,15720.810000000018,58960099.99999988,2022-04-01
STATE,GB,2022,4,lowcost,I,cruise,5497,150502.69000000012,7626.689999999995,28601499.999999974,2022-04-01
STATE,GB,2022,4,lowcost,D,cruise,31131,1044727.6399999976,45871.22999999998,172042599.99999985,2022-04-01
STATE,GB,2022,4,lowcost,D,descent,31131,17.720000000000002,1.4700000000000002,5600.000000000001,2022-04-01
STATE,GB,2022,4,lowcost,O,descent,8627,1.31,0.11,400.0,2022-04-01
STATE,GB,2022,4,lowcost,A,descent,31037,52087.249999999935,4398.310000000004,16508599.999999959,2022-04-01
STATE,GB,2022,4,lowcost,I,descent,5497,8125.010000000002,734.5899999999999,2754999.999999999,2022-04-01
STATE,GB,2022,4,lowcost,I,climb,5497,30278.570000000014,1171.4399999999994,4393699.999999999,2022-04-01
STATE,GB,2022,4,lowcost,D,climb,31131,213588.85999999955,7809.459999999978,29299999.999999933,2022-04-01
STATE,GB,2022,4,lowcost,A,climb,31037,9.73,0.38,1500.0,2022-04-01
STATE,GB,2022,4,lowcost,I,taxi-in,5497,1109.3800000000012,223.52000000000007,839900.000000001,2022-04-01
STATE,GB,2022,4,lowcost,A,taxi-in,31037,8094.620000000003,1529.009999999982,5746000.0,2022-04-01
STATE,GB,2022,4,lowcost,I,taxi-out,5497,3340.4400000000005,673.5000000000005,2523400.0000000005,2022-04-01
STATE,GB,2022,4,lowcost,D,taxi-out,31131,23729.270000000222,4484.089999999976,16844099.999999918,2022-04-01
STATE,GB,2022,4,lowcost,A,taxi-out,31037,0.25,0.05,200.0,2022-04-01
STATE,GB,2022,4,mainline,D,cruise,17809,1762430.520000002,65738.35999999993,246528600.0,2022-04-01
STATE,GB,2022,4,mainline,O,cruise,25818,3652860.440000006,187860.67999999985,704495300.0000004,2022-04-01
STATE,GB,2022,4,mainline,A,cruise,17915,678589.9400000006,38039.23999999999,142656700.00000066,2022-04-01
STATE,GB,2022,4,mainline,I,cruise,2749,91790.05999999995,4417.960000000001,16567899.999999994,2022-04-01
STATE,GB,2022,4,mainline,O,descent,25818,171.83,14.65,55099.99999999999,2022-04-01
STATE,GB,2022,4,mainline,A,descent,17915,57486.17999999997,4146.97,15558300.000000007,2022-04-01
STATE,GB,2022,4,mainline,I,descent,2749,4106.290000000001,364.2099999999999,1366100.0000000005,2022-04-01
STATE,GB,2022,4,mainline,D,climb,17809,295760.35000000003,8265.149999999994,31000100.00000001,2022-04-01
STATE,GB,2022,4,mainline,O,climb,25818,139.73000000000002,8.51,31800.0,2022-04-01
STATE,GB,2022,4,mainline,I,climb,2749,17813.05,679.66,2549300.0000000005,2022-04-01
STATE,GB,2022,4,mainline,I,taxi-in,2749,752.5999999999999,149.18999999999994,559799.9999999999,2022-04-01
STATE,GB,2022,4,mainline,A,taxi-in,17915,15269.29,2642.889999999997,9917100.000000004,2022-04-01
STATE,GB,2022,4,mainline,I,taxi-out,2749,1943.24,386.31,1448700.0000000005,2022-04-01
STATE,GB,2022,4,mainline,O,taxi-out,25818,0.3399999999999999,0.31,1100.0,2022-04-01
STATE,GB,2022,4,mainline,D,taxi-out,17809,33133.19000000002,5731.079999999995,21504700.000000004,2022-04-01
STATE,GB,2022,4,other,I,cruise,1519,30018.05000000002,1835.4099999999935,6887000.000000013,2022-04-01
STATE,GB,2022,4,other,A,cruise,1419,33372.06999999996,1877.9799999999905,7045600.000000024,2022-04-01
STATE,GB,2022,4,other,O,cruise,2922,216685.81000000003,10266.290000000015,38501599.99999999,2022-04-01
STATE,GB,2022,4,other,D,cruise,1457,104159.40000000004,3734.050000000017,14011700.000000069,2022-04-01
STATE,GB,2022,4,other,O,descent,2922,237.11,129.80000000000004,486499.9999999998,2022-04-01
STATE,GB,2022,4,other,A,descent,1419,3396.3800000000024,316.0100000000001,1189300.000000001,2022-04-01
STATE,GB,2022,4,other,D,descent,1457,5.539999999999998,1.7500000000000002,6700.000000000001,2022-04-01
STATE,GB,2022,4,other,I,descent,1519,5280.100000000004,786.4699999999982,2951799.9999999967,2022-04-01
STATE,GB,2022,4,other,I,climb,1519,28819.950000000015,1299.24,4873400.000000003,2022-04-01
STATE,GB,2022,4,other,A,climb,1419,24.33,5.81,21800.0,2022-04-01
STATE,GB,2022,4,other,O,climb,2922,875.0100000000003,206.88000000000008,776099.9999999999,2022-04-01
STATE,GB,2022,4,other,D,climb,1457,18363.660000000033,642.0600000000006,2412800.000000003,2022-04-01
STATE,GB,2022,4,other,A,taxi-in,1419,330.6400000000001,61.02000000000004,228799.99999999974,2022-04-01
STATE,GB,2022,4,other,I,taxi-in,1519,87.04000000000002,17.989999999999995,67200.00000000006,2022-04-01
STATE,GB,2022,4,other,I,taxi-out,1519,465.3899999999979,140.32000000000068,522700.00000000064,2022-04-01
STATE,GB,2022,4,other,D,taxi-out,1457,1349.919999999993,270.6100000000009,1018600.0000000033,2022-04-01
STATE,GB,2022,4,other,O,taxi-out,2922,20.74,19.199999999999996,74300.00000000003,2022-04-01
STATE,GB,2022,4,other,A,taxi-out,1419,0.5499999999999999,0.51,2000.0,2022-04-01
STATE,GB,2022,4,regional,O,cruise,1021,4964.389999999999,821.5299999999995,3081000.000000002,2022-04-01
STATE,GB,2022,4,regional,A,cruise,3250,6677.970000000002,1287.199999999999,4829199.999999997,2022-04-01
STATE,GB,2022,4,regional,I,cruise,7634,34151.56,4178.519999999998,15670200.000000011,2022-04-01
STATE,GB,2022,4,regional,D,cruise,3244,22542.590000000007,2802.840000000003,10512899.999999998,2022-04-01
STATE,GB,2022,4,regional,A,descent,3250,1222.7399999999996,254.91999999999993,956900.0,2022-04-01
STATE,GB,2022,4,regional,I,descent,7634,1989.7999999999993,489.17,1834299.9999999984,2022-04-01
STATE,GB,2022,4,regional,I,climb,7634,6736.5599999999995,670.5100000000004,2516200.000000002,2022-04-01
STATE,GB,2022,4,regional,D,climb,3244,3360.29,354.28000000000014,1328800.0000000005,2022-04-01
STATE,GB,2022,4,regional,O,climb,1021,2.32,0.11,400.0,2022-04-01
STATE,GB,2022,4,regional,I,taxi-in,7634,152.81,69.17000000000004,259399.99999999968,2022-04-01
STATE,GB,2022,4,regional,A,taxi-in,3250,172.71,72.68000000000002,271800.0,2022-04-01
STATE,GB,2022,4,regional,D,taxi-out,3244,449.67999999999984,182.76000000000005,685300.0000000003,2022-04-01
STATE,GB,2022,4,regional,I,taxi-out,7634,876.2699999999993,419.6300000000006,1555800.0000000026,2022-04-01
STATE,GB,2022,4,regional,O,taxi-out,1021,0.62,0.1,400.0,2022-04-01
STATE,GE,2022,4,business,O,cruise,249,1214.81,108.59000000000005,408200.0000000001,2022-04-01
STATE,GE,2022,4,business,A,cruise,44,40.39,6.199999999999999,23600.0,2022-04-01
STATE,GE,2022,4,business,I,cruise,2,8.23,0.76,2900.0,2022-04-01
STATE,GE,2022,4,business,D,cruise,47,254.2,19.39,73099.99999999999,2022-04-01
STATE,GE,2022,4,business,I,descent,2,0.5800000000000001,0.07,300.0,2022-04-01
STATE,GE,2022,4,business,A,descent,44,8.709999999999999,1.3100000000000005,5300.0,2022-04-01
STATE,GE,2022,4,business,D,climb,47,35.22,2.4100000000000006,9100.0,2022-04-01
STATE,GE,2022,4,business,I,climb,2,1.33,0.1,400.0,2022-04-01
STATE,GE,2022,4,business,I,taxi-out,2,0.62,0.14,600.0,2022-04-01
STATE,GE,2022,4,business,D,taxi-out,47,11.2,3.34,12800.0,2022-04-01
STATE,GE,2022,4,cargo,O,cruise,1850,124499.81,6110.400000000003,22914500.00000001,2022-04-01
STATE,GE,2022,4,cargo,A,cruise,93,1225.4400000000005,107.27000000000002,402800.0,2022-04-01
STATE,GE,2022,4,cargo,D,cruise,95,10709.33,364.32,1366100.0000000005,2022-04-01
STATE,GE,2022,4,cargo,A,descent,93,241.70000000000007,20.110000000000003,75500.00000000003,2022-04-01
STATE,GE,2022,4,cargo,D,climb,95,1894.4200000000003,57.43,215800.00000000003,2022-04-01
STATE,GE,2022,4,cargo,A,taxi-in,93,0.23,0.03,100.0,2022-04-01
STATE,GE,2022,4,cargo,D,taxi-out,95,154.59,35.94999999999999,134900.0,2022-04-01
STATE,GE,2022,4,lowcost,I,cruise,1,19.12,0.86,3200.0,2022-04-01
STATE,GE,2022,4,lowcost,D,cruise,376,8011.559999999999,323.83,1214400.0000000002,2022-04-01
STATE,GE,2022,4,lowcost,O,cruise,193,1732.4300000000003,164.72,617900.0,2022-04-01
STATE,GE,2022,4,lowcost,A,cruise,376,469.7600000000003,60.98999999999998,229299.9999999999,2022-04-01
STATE,GE,2022,4,lowcost,A,descent,376,425.3400000000001,36.690000000000005,137899.99999999997,2022-04-01
STATE,GE,2022,4,lowcost,I,descent,1,1.86,0.17,600.0,2022-04-01
STATE,GE,2022,4,lowcost,D,climb,376,1857.5,65.17999999999999,244700.0,2022-04-01
STATE,GE,2022,4,lowcost,I,climb,1,4.22,0.16,600.0,2022-04-01
STATE,GE,2022,4,lowcost,I,taxi-in,1,0.21,0.03,100.0,2022-04-01
STATE,GE,2022,4,lowcost,A,taxi-in,376,69.48,11.989999999999997,45400.00000000001,2022-04-01
STATE,GE,2022,4,lowcost,D,taxi-out,376,257.77000000000004,48.370000000000005,181499.99999999997,2022-04-01
STATE,GE,2022,4,lowcost,I,taxi-out,1,0.59,0.09,400.0,2022-04-01
STATE,GE,2022,4,mainline,A,cruise,607,1821.61,173.57999999999998,650999.9999999998,2022-04-01
STATE,GE,2022,4,mainline,O,cruise,3274,109415.24999999993,5859.47,21974000.000000004,2022-04-01
STATE,GE,2022,4,mainline,D,cruise,606,15682.100000000004,641.3599999999998,2406099.9999999995,2022-04-01
STATE,GE,2022,4,mainline,I,cruise,2,35.05,1.77,6700.0,2022-04-01
STATE,GE,2022,4,mainline,I,descent,2,6.84,0.57,2100.0,2022-04-01
STATE,GE,2022,4,mainline,O,descent,3274,7.94,0.59,2300.0,2022-04-01
STATE,GE,2022,4,mainline,A,descent,607,636.88,54.00999999999999,202900.0,2022-04-01
STATE,GE,2022,4,mainline,I,climb,2,12.78,0.49,1900.0,2022-04-01
STATE,GE,2022,4,mainline,D,climb,606,2828.4200000000005,98.87999999999998,371400.0,2022-04-01
STATE,GE,2022,4,mainline,A,climb,607,0.19,0.04,200.0,2022-04-01
STATE,GE,2022,4,mainline,A,taxi-in,607,79.99000000000001,13.9,52099.99999999999,2022-04-01
STATE,GE,2022,4,mainline,I,taxi-in,2,0.73,0.14,500.0,2022-04-01
STATE,GE,2022,4,mainline,A,taxi-out,607,0.1,0.09,400.0,2022-04-01
STATE,GE,2022,4,mainline,D,taxi-out,606,479.06,88.88000000000001,333000.00000000006,2022-04-01
STATE,GE,2022,4,mainline,I,taxi-out,2,1.64,0.32,1200.0,2022-04-01
STATE,GE,2022,4,other,I,cruise,36,137.51,12.349999999999998,46500.0,2022-04-01
STATE,GE,2022,4,other,A,cruise,192,515.31,50.190000000000005,188399.99999999994,2022-04-01
STATE,GE,2022,4,other,O,cruise,490,15666.99,843.7099999999999,3164799.9999999995,2022-04-01
STATE,GE,2022,4,other,D,cruise,181,4423.140000000002,178.72,670600.0000000001,2022-04-01
STATE,GE,2022,4,other,A,descent,192,177.96,15.28,57499.99999999999,2022-04-01
STATE,GE,2022,4,other,I,descent,36,10.97,1.9200000000000004,7400.0,2022-04-01
STATE,GE,2022,4,other,I,climb,36,49.5,4.33,16400.000000000004,2022-04-01
STATE,GE,2022,4,other,D,climb,181,973.1700000000002,32.809999999999995,123100.0,2022-04-01
STATE,GE,2022,4,other,I,taxi-in,36,0.8,0.16,600.0000000000001,2022-04-01
STATE,GE,2022,4,other,A,taxi-in,192,1.04,0.2,700.0,2022-04-01
STATE,GE,2022,4,other,D,taxi-out,181,139.59999999999994,27.440000000000005,102799.99999999996,2022-04-01
STATE,GE,2022,4,other,I,taxi-out,36,9.08,3.33,12700.0,2022-04-01
STATE,GE,2022,4,regional,A,cruise,22,39.93,4.69,17600.0,2022-04-01
STATE,GE,2022,4,regional,O,cruise,476,2200.7900000000004,204.80999999999997,768400.0,2022-04-01
STATE,GE,2022,4,regional,D,cruise,27,294.64,18.95,71100.0,2022-04-01
STATE,GE,2022,4,regional,A,descent,22,9.15,1.0299999999999998,3900.0,2022-04-01
STATE,GE,2022,4,regional,D,climb,27,48.27,2.69,10100.0,2022-04-01
STATE,GE,2022,4,regional,D,taxi-out,27,11.32,2.65,9900.0,2022-04-01
STATE,GR,2022,4,business,I,cruise,176,442.9200000000001,50.0,187400.0,2022-04-01
STATE,GR,2022,4,business,O,cruise,1581,14106.46,1254.020000000001,4708699.999999992,2022-04-01
STATE,GR,2022,4,business,A,cruise,637,1458.8199999999983,180.10000000000002,678800.0000000005,2022-04-01
STATE,GR,2022,4,business,D,cruise,638,4317.2300000000005,340.7300000000003,1281199.9999999998,2022-04-01
STATE,GR,2022,4,business,A,descent,637,238.88000000000008,34.42999999999997,130900.0,2022-04-01
STATE,GR,2022,4,business,O,descent,1581,0.02,0.01,0.0,2022-04-01
STATE,GR,2022,4,business,I,descent,176,75.77,22.6,84499.99999999999,2022-04-01
STATE,GR,2022,4,business,D,climb,638,659.68,46.379999999999946,175099.99999999983,2022-04-01
STATE,GR,2022,4,business,I,climb,176,148.14000000000004,15.589999999999993,59100.00000000001,2022-04-01
STATE,GR,2022,4,business,O,taxi-in,1581,0.0,0.0,0.0,2022-04-01
STATE,GR,2022,4,business,A,taxi-in,637,41.21,10.62999999999999,40800.00000000006,2022-04-01
STATE,GR,2022,4,business,I,taxi-in,176,5.829999999999999,2.16,8299.999999999998,2022-04-01
STATE,GR,2022,4,business,I,taxi-out,176,30.629999999999985,12.619999999999996,47799.99999999997,2022-04-01
STATE,GR,2022,4,business,D,taxi-out,638,143.8900000000001,43.39000000000006,166399.99999999983,2022-04-01
STATE,GR,2022,4,cargo,D,cruise,165,7622.120000000001,360.7199999999999,1353100.0,2022-04-01
STATE,GR,2022,4,cargo,O,cruise,1683,180589.1699999999,9370.179999999997,35140399.99999997,2022-04-01
STATE,GR,2022,4,cargo,A,cruise,164,2710.4300000000007,198.92000000000004,746600.0000000001,2022-04-01
STATE,GR,2022,4,cargo,I,cruise,96,469.93,42.17,158300.0,2022-04-01
STATE,GR,2022,4,cargo,I,descent,96,52.78,11.18,42000.0,2022-04-01
STATE,GR,2022,4,cargo,A,descent,164,372.55,30.82999999999999,116100.0,2022-04-01
STATE,GR,2022,4,cargo,O,descent,1683,255.66,20.93,78500.0,2022-04-01
STATE,GR,2022,4,cargo,D,climb,165,1303.27,47.26,177500.0,2022-04-01
STATE,GR,2022,4,cargo,I,climb,96,129.64,10.87,40800.0,2022-04-01
STATE,GR,2022,4,cargo,O,climb,1683,30.93,0.71,2700.0,2022-04-01
STATE,GR,2022,4,cargo,I,taxi-in,96,0.89,0.82,3100.0,2022-04-01
STATE,GR,2022,4,cargo,A,taxi-in,164,42.43000000000001,8.440000000000001,31700.000000000004,2022-04-01
STATE,GR,2022,4,cargo,I,taxi-out,96,28.96,11.13,42000.0,2022-04-01
STATE,GR,2022,4,cargo,D,taxi-out,165,171.02,34.989999999999995,131500.0,2022-04-01
STATE,GR,2022,4,lowcost,I,cruise,380,8382.03,397.63,1491100.0,2022-04-01
STATE,GR,2022,4,lowcost,A,cruise,4108,42112.00999999992,3240.7200000000043,12167199.99999999,2022-04-01
STATE,GR,2022,4,lowcost,O,cruise,10489,202009.7200000004,13452.000000000016,50458200.0,2022-04-01
STATE,GR,2022,4,lowcost,D,cruise,4097,150115.63999999993,7155.439999999998,26841799.999999955,2022-04-01
STATE,GR,2022,4,lowcost,A,descent,4108,7036.040000000005,588.8999999999975,2217300.0,2022-04-01
STATE,GR,2022,4,lowcost,I,descent,380,588.22,51.54999999999999,193700.0,2022-04-01
STATE,GR,2022,4,lowcost,D,descent,4097,16.77,1.22,4600.0,2022-04-01
STATE,GR,2022,4,lowcost,I,climb,380,2033.63,78.57000000000001,294700.00000000006,2022-04-01
STATE,GR,2022,4,lowcost,O,climb,10489,26.41,1.0,3800.0,2022-04-01
STATE,GR,2022,4,lowcost,D,climb,4097,27262.52999999996,972.6100000000008,3653600.000000002,2022-04-01
STATE,GR,2022,4,lowcost,I,taxi-in,380,71.47,14.37,54200.00000000001,2022-04-01
STATE,GR,2022,4,lowcost,A,taxi-in,4108,812.0300000000002,152.64000000000064,578200.0000000027,2022-04-01
STATE,GR,2022,4,lowcost,D,taxi-out,4097,2774.840000000004,525.4000000000011,1967099.9999999981,2022-04-01
STATE,GR,2022,4,lowcost,I,taxi-out,380,239.46,48.170000000000016,180400.00000000003,2022-04-01
STATE,GR,2022,4,mainline,A,cruise,3796,41634.12000000001,3111.409999999998,11673699.999999985,2022-04-01
STATE,GR,2022,4,mainline,O,cruise,15541,810546.7799999985,44424.94999999989,166611999.99999997,2022-04-01
STATE,GR,2022,4,mainline,D,cruise,3794,168006.93000000005,7383.270000000005,27695300.000000007,2022-04-01
STATE,GR,2022,4,mainline,I,cruise,2872,69718.44000000003,3032.48,11372799.999999996,2022-04-01
STATE,GR,2022,4,mainline,A,descent,3796,7239.480000000003,590.6699999999998,2216400.000000001,2022-04-01
STATE,GR,2022,4,mainline,I,descent,2872,4845.609999999999,416.3999999999999,1561600.0,2022-04-01
STATE,GR,2022,4,mainline,I,climb,2872,17626.109999999997,624.66,2342500.0,2022-04-01
STATE,GR,2022,4,mainline,O,climb,15541,34.83,0.8,3000.0,2022-04-01
STATE,GR,2022,4,mainline,D,climb,3794,29390.019999999982,976.2500000000005,3663699.999999995,2022-04-01
STATE,GR,2022,4,mainline,A,taxi-in,3796,1241.5600000000002,217.2600000000001,816700.0000000026,2022-04-01
STATE,GR,2022,4,mainline,I,taxi-in,2872,567.23,104.12,391100.0,2022-04-01
STATE,GR,2022,4,mainline,I,taxi-out,2872,1779.52,326.16,1221700.0000000005,2022-04-01
STATE,GR,2022,4,mainline,D,taxi-out,3794,3448.2300000000005,605.7700000000002,2271300.0000000005,2022-04-01
STATE,GR,2022,4,other,D,cruise,838,32945.22999999999,1614.0199999999995,6056599.999999996,2022-04-01
STATE,GR,2022,4,other,I,cruise,807,6865.660000000001,556.6099999999998,2089499.9999999995,2022-04-01
STATE,GR,2022,4,other,O,cruise,3957,133468.26999999984,8204.449999999995,30773599.999999918,2022-04-01
STATE,GR,2022,4,other,A,cruise,830,11251.240000000009,867.1500000000008,3254900.000000002,2022-04-01
STATE,GR,2022,4,other,I,descent,807,642.28,137.95,518900.0000000003,2022-04-01
STATE,GR,2022,4,other,A,descent,830,1187.0799999999992,112.22999999999996,422399.9999999998,2022-04-01
STATE,GR,2022,4,other,O,descent,3957,373.12,36.84,138200.0,2022-04-01
STATE,GR,2022,4,other,D,climb,838,5143.389999999999,200.91000000000005,755099.9999999995,2022-04-01
STATE,GR,2022,4,other,A,climb,830,2.63,0.1,400.0,2022-04-01
STATE,GR,2022,4,other,O,climb,3957,1757.46,82.65,309900.0,2022-04-01
STATE,GR,2022,4,other,I,climb,807,1764.7199999999998,150.0799999999999,564199.9999999997,2022-04-01
STATE,GR,2022,4,other,A,taxi-in,830,57.05999999999999,11.639999999999985,44100.000000000065,2022-04-01
STATE,GR,2022,4,other,I,taxi-in,807,19.129999999999995,4.619999999999997,17399.999999999996,2022-04-01
STATE,GR,2022,4,other,I,taxi-out,807,139.2900000000001,48.010000000000105,180099.9999999996,2022-04-01
STATE,GR,2022,4,other,A,taxi-out,830,0.3,0.17,600.0,2022-04-01
STATE,GR,2022,4,other,O,taxi-out,3957,3.9,2.21,8400.0,2022-04-01
STATE,GR,2022,4,other,D,taxi-out,838,554.6100000000002,118.27999999999996,444900.00000000035,2022-04-01
STATE,GR,2022,4,regional,D,cruise,67,641.31,45.29000000000001,170200.00000000003,2022-04-01
STATE,GR,2022,4,regional,I,cruise,4071,2688.88,1414.06,5305200.000000003,2022-04-01
STATE,GR,2022,4,regional,O,cruise,34,235.22000000000003,24.390000000000004,91500.0,2022-04-01
STATE,GR,2022,4,regional,A,cruise,64,205.44,24.929999999999996,93500.0,2022-04-01
STATE,GR,2022,4,regional,A,descent,64,35.529999999999994,5.74,21400.0,2022-04-01
STATE,GR,2022,4,regional,I,descent,4071,469.61999999999983,262.64000000000016,985500.0000000005,2022-04-01
STATE,GR,2022,4,regional,I,climb,4071,1688.5,384.48,1442599.9999999998,2022-04-01
STATE,GR,2022,4,regional,D,climb,67,110.35,8.259999999999998,30999.999999999996,2022-04-01
STATE,GR,2022,4,regional,A,taxi-in,64,5.779999999999999,1.96,7200.0,2022-04-01
STATE,GR,2022,4,regional,I,taxi-in,4071,72.36000000000001,67.46000000000002,253300.0,2022-04-01
STATE,GR,2022,4,regional,D,taxi-out,67,20.24,6.4799999999999995,24399.999999999996,2022-04-01
STATE,GR,2022,4,regional,I,taxi-out,4071,306.93,286.5000000000001,1071100.0000000005,2022-04-01
STATE,HR,2022,4,business,I,cruise,68,46.029999999999994,12.68,47600.00000000001,2022-04-01
STATE,HR,2022,4,business,O,cruise,2017,4121.309999999999,415.67000000000024,1564700.0000000012,2022-04-01
STATE,HR,2022,4,business,A,cruise,339,151.29000000000013,27.4,104099.99999999994,2022-04-01
STATE,HR,2022,4,business,D,cruise,320,683.2800000000001,59.78000000000005,225200.00000000026,2022-04-01
STATE,HR,2022,4,business,D,descent,320,0.11,0.02,100.0,2022-04-01
STATE,HR,2022,4,business,I,descent,68,27.660000000000004,12.679999999999998,47800.0,2022-04-01
STATE,HR,2022,4,business,O,descent,2017,2.4199999999999995,0.48,1700.0000000000002,2022-04-01
STATE,HR,2022,4,business,A,descent,339,85.89999999999996,18.22999999999999,69200.00000000004,2022-04-01
STATE,HR,2022,4,business,I,climb,68,93.03,18.309999999999995,68900.0,2022-04-01
STATE,HR,2022,4,business,O,climb,2017,4.249999999999999,0.3,1100.0,2022-04-01
STATE,HR,2022,4,business,D,climb,320,253.45,22.82999999999999,86700.00000000001,2022-04-01
STATE,HR,2022,4,business,I,taxi-in,68,0.38,0.12,300.0,2022-04-01
STATE,HR,2022,4,business,A,taxi-in,339,4.439999999999999,1.560000000000001,5899.999999999996,2022-04-01
