LEVEL,AREA,YEAR,MONTH,MARKET_SEGMENT,FLIGHT_TYPE,FLIGHT_PHASE,NB_FLIGHTS,NOX_KG,SOX_KG,CO2_KG,DATE
NETWORK,ECAC,2019,3,business,D,taxi-in,3643,0.31,0.06,200.0,2019-03-01
NETWORK,ECAC,2019,3,business,I,taxi-in,41993,1053.9699999999582,355.4099999999888,1346499.999999998,2019-03-01
NETWORK,ECAC,2019,3,business,A,taxi-in,3703,323.10000000000014,70.77000000000025,269699.9999999975,2019-03-01
NETWORK,ECAC,2019,3,business,I,taxi-out,41993,4293.5200000002405,1714.3699999996322,6457800.0000002505,2019-03-01
NETWORK,ECAC,2019,3,business,D,taxi-out,3643,991.610000000004,227.98000000000224,863300.0000000072,2019-03-01
NETWORK,ECAC,2019,3,business,O,taxi-out,494,1.5300000000000002,0.5,2000.0,2019-03-01
NETWORK,ECAC,2019,3,business,A,taxi-out,3703,8.450000000000001,3.6199999999999943,12699.999999999984,2019-03-01
NETWORK,ECAC,2019,3,cargo,O,cruise,457,168729.44000000024,8324.44,31225399.999999978,2019-03-01
NETWORK,ECAC,2019,3,cargo,A,cruise,4780,1234893.6799999978,64398.96000000017,241532800.0000009,2019-03-01
NETWORK,ECAC,2019,3,cargo,D,cruise,4717,1990813.3600000031,81324.81999999986,305003600.00000024,2019-03-01
NETWORK,ECAC,2019,3,cargo,I,cruise,19247,1358403.400000002,72098.16000000012,270416400.00000036,2019-03-01
NETWORK,ECAC,2019,3,cargo,D,descent,4717,49.96000000000001,5.35,19900.0,2019-03-01
NETWORK,ECAC,2019,3,cargo,I,descent,19247,55256.809999999976,4661.250000000009,17488900.00000001,2019-03-01
NETWORK,ECAC,2019,3,cargo,O,descent,457,51.8,8.920000000000002,33399.99999999999,2019-03-01
NETWORK,ECAC,2019,3,cargo,A,descent,4780,36111.26,2482.420000000004,9316999.999999983,2019-03-01
NETWORK,ECAC,2019,3,cargo,A,climb,4780,675.2299999999998,17.429999999999996,65799.99999999999,2019-03-01
NETWORK,ECAC,2019,3,cargo,O,climb,457,823.1,26.039999999999992,97500.0,2019-03-01
NETWORK,ECAC,2019,3,cargo,D,climb,4717,219062.63000000015,4913.349999999998,18423799.99999997,2019-03-01
NETWORK,ECAC,2019,3,cargo,I,climb,19247,242825.16000000032,7863.629999999987,29496199.999999996,2019-03-01
NETWORK,ECAC,2019,3,cargo,I,taxi-in,19247,7653.949999999996,1449.2899999999966,5442099.999999999,2019-03-01
NETWORK,ECAC,2019,3,cargo,A,taxi-in,4780,4887.310000000001,825.9700000000004,3100499.999999997,2019-03-01
NETWORK,ECAC,2019,3,cargo,A,taxi-out,4780,19.75,4.3,16199.999999999996,2019-03-01
NETWORK,ECAC,2019,3,cargo,O,taxi-out,457,21.52,7.170000000000003,26999.99999999999,2019-03-01
NETWORK,ECAC,2019,3,cargo,D,taxi-out,4717,13602.60000000002,2323.0500000000006,8718499.99999999,2019-03-01
NETWORK,ECAC,2019,3,cargo,I,taxi-out,19247,19087.64999999996,3748.480000000001,14041400.000000035,2019-03-01
NETWORK,ECAC,2019,3,lowcost,A,cruise,10814,816705.9800000029,55695.03999999983,208923100.0000017,2019-03-01
NETWORK,ECAC,2019,3,lowcost,O,cruise,485,7141.399999999999,426.67,1599999.9999999995,2019-03-01
NETWORK,ECAC,2019,3,lowcost,D,cruise,10861,1233959.0200000012,69853.29999999976,262002600.00000015,2019-03-01
NETWORK,ECAC,2019,3,lowcost,I,cruise,219309,11745861.989999888,673199.0500000161,2524934000.0000653,2019-03-01
NETWORK,ECAC,2019,3,lowcost,O,descent,485,57.78,4.859999999999999,18200.0,2019-03-01
NETWORK,ECAC,2019,3,lowcost,A,descent,10814,24431.04999999995,2047.0500000000009,7686299.999999996,2019-03-01
NETWORK,ECAC,2019,3,lowcost,I,descent,219309,357524.9799999981,31234.799999999985,117212899.99999978,2019-03-01
NETWORK,ECAC,2019,3,lowcost,D,descent,10861,481.7799999999999,41.59,156500.00000000006,2019-03-01
NETWORK,ECAC,2019,3,lowcost,I,climb,219309,1313473.7300000032,49720.32000000028,186509899.9999985,2019-03-01
NETWORK,ECAC,2019,3,lowcost,D,climb,10861,100533.95000000016,3605.399999999994,13529199.999999994,2019-03-01
NETWORK,ECAC,2019,3,lowcost,O,climb,485,412.04,14.46,54200.0,2019-03-01
NETWORK,ECAC,2019,3,lowcost,A,climb,10814,832.9299999999998,26.96999999999999,101899.99999999997,2019-03-01
NETWORK,ECAC,2019,3,lowcost,D,taxi-in,10861,46.12000000000001,9.05,34300.0,2019-03-01
NETWORK,ECAC,2019,3,lowcost,I,taxi-in,219309,48561.51999999989,9600.05000000026,36058599.99999925,2019-03-01
NETWORK,ECAC,2019,3,lowcost,A,taxi-in,10814,4097.910000000006,781.999999999998,2939099.9999999907,2019-03-01
NETWORK,ECAC,2019,3,lowcost,I,taxi-out,219309,122689.31999999889,24314.179999999884,91081199.99999931,2019-03-01
NETWORK,ECAC,2019,3,lowcost,A,taxi-out,10814,81.44999999999999,16.990000000000006,61900.00000000002,2019-03-01
NETWORK,ECAC,2019,3,lowcost,O,taxi-out,485,22.32,4.35,16300.0,2019-03-01
NETWORK,ECAC,2019,3,lowcost,D,taxi-out,10861,9559.930000000011,1808.349999999998,6780899.99999999,2019-03-01
NETWORK,ECAC,2019,3,mainline,I,cruise,172376,9700165.63,515181.94000000966,1932131200.0000238,2019-03-01
NETWORK,ECAC,2019,3,mainline,D,cruise,51994,14694893.419999983,628798.7199999985,2358134600.000017,2019-03-01
NETWORK,ECAC,2019,3,mainline,O,cruise,9970,2422692.9100000067,114761.40999999989,430430999.9999995,2019-03-01
NETWORK,ECAC,2019,3,mainline,A,cruise,52357,9738890.809999963,508396.8600000029,1906626000.0000207,2019-03-01
NETWORK,ECAC,2019,3,mainline,A,descent,52357,263377.1099999995,18741.329999999987,70305699.99999982,2019-03-01
NETWORK,ECAC,2019,3,mainline,O,descent,9970,786.37,49.67,186000.0,2019-03-01
NETWORK,ECAC,2019,3,mainline,D,descent,51994,241.59,20.97,78700.00000000001,2019-03-01
NETWORK,ECAC,2019,3,mainline,I,descent,172376,358824.8899999997,29859.81999999992,112000700.00000024,2019-03-01
NETWORK,ECAC,2019,3,mainline,I,climb,172376,1275992.7900000014,44227.25000000002,165870499.99999988,2019-03-01
NETWORK,ECAC,2019,3,mainline,D,climb,51994,1291833.3500000038,33840.40000000007,126919700.0000001,2019-03-01
NETWORK,ECAC,2019,3,mainline,O,climb,9970,1508.33,58.24999999999999,218400.00000000003,2019-03-01
NETWORK,ECAC,2019,3,mainline,A,climb,52357,681.5399999999997,22.64,85100.0,2019-03-01
NETWORK,ECAC,2019,3,mainline,D,taxi-in,51994,33.57,6.3,23800.000000000004,2019-03-01
NETWORK,ECAC,2019,3,mainline,I,taxi-in,172376,52602.48000000013,9649.920000000116,36220399.999999724,2019-03-01
NETWORK,ECAC,2019,3,mainline,A,taxi-in,52357,54125.63999999997,9233.779999999988,34647499.99999996,2019-03-01
NETWORK,ECAC,2019,3,mainline,I,taxi-out,172376,130296.3499999998,24062.03999999982,90161000.00000006,2019-03-01
NETWORK,ECAC,2019,3,mainline,A,taxi-out,52357,66.78999999999999,13.040000000000004,48700.00000000001,2019-03-01
NETWORK,ECAC,2019,3,mainline,O,taxi-out,9970,80.58,14.95,57100.0,2019-03-01
NETWORK,ECAC,2019,3,mainline,D,taxi-out,51994,120952.1200000005,20658.739999999885,77482399.99999999,2019-03-01
NETWORK,ECAC,2019,3,other,A,cruise,5641,459498.8399999997,27479.58000000008,103089300.00000033,2019-03-01
NETWORK,ECAC,2019,3,other,O,cruise,1613,419520.24000000046,17572.57000000001,65908200.0,2019-03-01
NETWORK,ECAC,2019,3,other,D,cruise,5670,676178.7200000017,33738.52999999988,126564200.00000012,2019-03-01
NETWORK,ECAC,2019,3,other,I,cruise,33464,845468.1100000939,52490.599999997874,197042800.0000213,2019-03-01
NETWORK,ECAC,2019,3,other,A,descent,5641,12682.589999999997,1312.2299999999975,4927499.999999996,2019-03-01
NETWORK,ECAC,2019,3,other,O,descent,1613,3956.750000000001,388.6699999999997,1457800.0000000005,2019-03-01
NETWORK,ECAC,2019,3,other,D,descent,5670,1160.6799999999992,300.00000000000006,1126200.0,2019-03-01
NETWORK,ECAC,2019,3,other,I,descent,33464,61647.23999999993,8651.570000000256,32513199.99999969,2019-03-01
NETWORK,ECAC,2019,3,other,I,climb,33464,136496.28000000014,8713.070000000127,32743100.00000019,2019-03-01
NETWORK,ECAC,2019,3,other,D,climb,5670,60752.25,2235.759999999996,8392399.999999996,2019-03-01
NETWORK,ECAC,2019,3,other,A,climb,5641,3102.7699999999977,368.77,1384699.9999999998,2019-03-01
NETWORK,ECAC,2019,3,other,O,climb,1613,14158.410000000002,485.27999999999975,1820800.000000001,2019-03-01
NETWORK,ECAC,2019,3,other,A,taxi-in,5641,846.620000000001,160.56000000000034,604500.0000000008,2019-03-01
NETWORK,ECAC,2019,3,other,I,taxi-in,33464,1976.689999999984,396.07999999999726,1506099.999999993,2019-03-01
NETWORK,ECAC,2019,3,other,I,taxi-out,33464,7103.170000000404,1953.8499999997623,7409900.000000371,2019-03-01
NETWORK,ECAC,2019,3,other,D,taxi-out,5670,3697.700000000004,763.5599999999976,2865699.9999999963,2019-03-01
NETWORK,ECAC,2019,3,other,O,taxi-out,1613,203.71000000000012,46.73999999999997,176299.99999999994,2019-03-01
NETWORK,ECAC,2019,3,other,A,taxi-out,5641,143.65000000000006,98.19000000000018,367799.9999999999,2019-03-01
NETWORK,ECAC,2019,3,regional,I,cruise,123984,1076773.8400000124,123288.88000000003,462404099.9999942,2019-03-01
NETWORK,ECAC,2019,3,regional,O,cruise,348,1569.81,184.73,692399.9999999999,2019-03-01
NETWORK,ECAC,2019,3,regional,A,cruise,2186,22491.610000000004,2634.200000000002,9881400.0,2019-03-01
NETWORK,ECAC,2019,3,regional,D,cruise,2213,38580.44000000001,3669.240000000005,13762400.000000004,2019-03-01
NETWORK,ECAC,2019,3,regional,I,descent,123984,57428.01000000015,8889.660000000027,33353099.999999978,2019-03-01
NETWORK,ECAC,2019,3,regional,D,descent,2213,61.61,7.049999999999999,26300.0,2019-03-01
NETWORK,ECAC,2019,3,regional,O,descent,348,0.38,0.04,200.0,2019-03-01
NETWORK,ECAC,2019,3,regional,A,descent,2186,1510.4700000000005,191.44000000000003,719499.9999999997,2019-03-01
NETWORK,ECAC,2019,3,regional,O,climb,348,0.97,0.04,200.0,2019-03-01
NETWORK,ECAC,2019,3,regional,A,climb,2186,104.56,9.8,35800.000000000015,2019-03-01
NETWORK,ECAC,2019,3,regional,I,climb,123984,149230.8000000002,13113.629999999994,49198800.00000013,2019-03-01
NETWORK,ECAC,2019,3,regional,D,climb,2213,4297.530000000002,295.2200000000001,1107699.9999999995,2019-03-01
NETWORK,ECAC,2019,3,regional,I,taxi-in,123984,7657.760000000026,2452.9099999999885,9215600.000000076,2019-03-01
NETWORK,ECAC,2019,3,regional,D,taxi-in,2213,1.21,0.94,3600.0000000000005,2019-03-01
NETWORK,ECAC,2019,3,regional,A,taxi-in,2186,230.53,60.500000000000014,227099.9999999999,2019-03-01
NETWORK,ECAC,2019,3,regional,A,taxi-out,2186,14.02,4.48,15600.0,2019-03-01
NETWORK,ECAC,2019,3,regional,O,taxi-out,348,0.21,0.05,200.0,2019-03-01
NETWORK,ECAC,2019,3,regional,D,taxi-out,2213,604.11,169.6299999999999,636099.9999999998,2019-03-01
NETWORK,ECAC,2019,3,regional,I,taxi-out,123984,21485.86000000006,7465.120000000034,27918600.0000001,2019-03-01
NETWORK,ECAC,2019,4,business,O,cruise,501,12198.580000000007,1064.0799999999997,3999599.999999999,2019-04-01
NETWORK,ECAC,2019,4,business,A,cruise,3788,77765.62999999957,6839.60000000014,25712600.00000005,2019-04-01
NETWORK,ECAC,2019,4,business,D,cruise,3747,103126.82999999964,7867.550000000044,29564899.99999986,2019-04-01
NETWORK,ECAC,2019,4,business,I,cruise,41241,229383.6199999897,23748.68000000134,89452100.00000106,2019-04-01
NETWORK,ECAC,2019,4,business,I,descent,41241,11872.620000000172,2378.9599999998254,9020300.0000008,2019-04-01
NETWORK,ECAC,2019,4,business,D,descent,3747,92.70000000000002,14.409999999999991,54300.00000000003,2019-04-01
NETWORK,ECAC,2019,4,business,A,descent,3788,2727.5600000000054,306.1999999999994,1158200.0000000028,2019-04-01
NETWORK,ECAC,2019,4,business,O,descent,501,4.989999999999999,0.68,2600.0,2019-04-01
NETWORK,ECAC,2019,4,business,I,climb,41241,37513.790000000175,3490.3500000000845,13192100.000000875,2019-04-01
NETWORK,ECAC,2019,4,business,D,climb,3747,8417.760000000017,463.0899999999996,1748300.0000000044,2019-04-01
NETWORK,ECAC,2019,4,business,A,climb,3788,164.54,13.659999999999997,52300.00000000003,2019-04-01
NETWORK,ECAC,2019,4,business,O,climb,501,16.74,0.86,3200.0,2019-04-01
NETWORK,ECAC,2019,4,business,D,taxi-in,3747,0.18,0.04,100.0,2019-04-01
NETWORK,ECAC,2019,4,business,A,taxi-in,3788,315.27999999999975,68.97000000000021,265999.9999999976,2019-04-01
NETWORK,ECAC,2019,4,business,I,taxi-in,41241,999.159999999961,339.5399999999898,1292699.9999999965,2019-04-01
NETWORK,ECAC,2019,4,business,I,taxi-out,41241,4242.710000000316,1695.6699999996058,6405000.000000269,2019-04-01
NETWORK,ECAC,2019,4,business,D,taxi-out,3747,1049.5700000000006,238.98000000000155,904300.0000000088,2019-04-01
NETWORK,ECAC,2019,4,business,A,taxi-out,3788,10.269999999999992,4.109999999999993,15099.999999999978,2019-04-01
NETWORK,ECAC,2019,4,business,O,taxi-out,501,1.4699999999999998,0.32,1400.0,2019-04-01
NETWORK,ECAC,2019,4,cargo,I,cruise,18555,1264375.5800000106,67252.37999999963,252244100.00000203,2019-04-01
NETWORK,ECAC,2019,4,cargo,D,cruise,4320,1812270.0300000007,73862.53000000007,277013000.0000003,2019-04-01
NETWORK,ECAC,2019,4,cargo,O,cruise,428,166247.0600000003,8164.04000000001,30621799.999999974,2019-04-01
NETWORK,ECAC,2019,4,cargo,A,cruise,4438,1116783.7099999974,58368.169999999904,218904900.00000075,2019-04-01
NETWORK,ECAC,2019,4,cargo,O,descent,428,70.65000000000002,9.42,35400.0,2019-04-01
NETWORK,ECAC,2019,4,cargo,A,descent,4438,31793.330000000027,2181.2599999999998,8186100.000000016,2019-04-01
NETWORK,ECAC,2019,4,cargo,D,descent,4320,32.62,3.89,14600.000000000004,2019-04-01
NETWORK,ECAC,2019,4,cargo,I,descent,18555,49317.78999999993,4166.190000000007,15632899.999999994,2019-04-01
NETWORK,ECAC,2019,4,cargo,A,climb,4438,189.77,6.930000000000001,26200.000000000007,2019-04-01
NETWORK,ECAC,2019,4,cargo,O,climb,428,1044.29,25.850000000000005,97000.0,2019-04-01
NETWORK,ECAC,2019,4,cargo,I,climb,18555,229656.2299999996,7498.710000000015,28129500.000000007,2019-04-01
NETWORK,ECAC,2019,4,cargo,D,climb,4320,204423.23999999987,4618.810000000006,17317100.00000001,2019-04-01
NETWORK,ECAC,2019,4,cargo,I,taxi-in,18555,6134.980000000011,1206.1699999999942,4529999.999999989,2019-04-01
NETWORK,ECAC,2019,4,cargo,A,taxi-in,4438,4207.079999999999,712.7899999999993,2675499.999999999,2019-04-01
NETWORK,ECAC,2019,4,cargo,O,taxi-out,428,26.44,7.780000000000002,29399.999999999993,2019-04-01
NETWORK,ECAC,2019,4,cargo,A,taxi-out,4438,6.540000000000002,1.6800000000000002,6400.0,2019-04-01
NETWORK,ECAC,2019,4,cargo,D,taxi-out,4320,12214.89,2081.600000000002,7814200.000000001,2019-04-01
NETWORK,ECAC,2019,4,cargo,I,taxi-out,18555,18006.360000000022,3557.089999999988,13320600.000000006,2019-04-01
NETWORK,ECAC,2019,4,lowcost,D,cruise,10688,1158959.7799999958,65027.83000000023,243898100.00000128,2019-04-01
NETWORK,ECAC,2019,4,lowcost,A,cruise,10736,746484.4500000003,51438.059999999714,192943700.00000024,2019-04-01
NETWORK,ECAC,2019,4,lowcost,O,cruise,506,9012.78,541.9500000000002,2033599.9999999993,2019-04-01
NETWORK,ECAC,2019,4,lowcost,I,cruise,261492,14701882.949999766,844754.3500000407,3168451900.000073,2019-04-01
NETWORK,ECAC,2019,4,lowcost,D,descent,10688,589.3899999999999,51.32999999999999,193000.0,2019-04-01
NETWORK,ECAC,2019,4,lowcost,A,descent,10736,24620.38000000006,2079.590000000004,7809200.000000012,2019-04-01
NETWORK,ECAC,2019,4,lowcost,O,descent,506,59.03,4.94,18600.0,2019-04-01
NETWORK,ECAC,2019,4,lowcost,I,descent,261492,427595.629999997,37160.38999999998,139446400.00000066,2019-04-01
NETWORK,ECAC,2019,4,lowcost,D,climb,10688,104008.45999999996,3767.730000000005,14136300.0,2019-04-01
NETWORK,ECAC,2019,4,lowcost,I,climb,261492,1627319.2000000025,61526.75000000037,230810399.9999986,2019-04-01
NETWORK,ECAC,2019,4,lowcost,A,climb,10736,757.3499999999998,25.11999999999998,94899.99999999996,2019-04-01
NETWORK,ECAC,2019,4,lowcost,O,climb,506,383.14,13.4,50300.0,2019-04-01
NETWORK,ECAC,2019,4,lowcost,D,taxi-in,10688,56.820000000000014,11.64,44300.000000000015,2019-04-01
NETWORK,ECAC,2019,4,lowcost,A,taxi-in,10736,4143.360000000003,789.399999999998,2967599.999999996,2019-04-01
NETWORK,ECAC,2019,4,lowcost,I,taxi-in,261492,57316.87999999971,11246.400000000438,42246599.999998525,2019-04-01
NETWORK,ECAC,2019,4,lowcost,I,taxi-out,261492,150711.89999999924,29650.479999999225,111101199.99999721,2019-04-01
NETWORK,ECAC,2019,4,lowcost,O,taxi-out,506,21.56,4.2,15700.0,2019-04-01
NETWORK,ECAC,2019,4,lowcost,A,taxi-out,10736,78.50000000000003,16.880000000000003,61400.00000000004,2019-04-01
NETWORK,ECAC,2019,4,lowcost,D,taxi-out,10688,9908.689999999988,1877.1799999999969,7037799.999999992,2019-04-01
NETWORK,ECAC,2019,4,mainline,O,cruise,10048,2360392.230000005,111563.94000000034,418432200.0000002,2019-04-01
NETWORK,ECAC,2019,4,mainline,A,cruise,54809,9416503.039999956,497294.07000000216,1864984500.0000145,2019-04-01
NETWORK,ECAC,2019,4,mainline,D,cruise,54385,14759878.089999905,631467.3800000071,2368184799.999996,2019-04-01
NETWORK,ECAC,2019,4,mainline,I,cruise,177640,10364771.259999972,552612.1700000095,2072581800.0000346,2019-04-01
NETWORK,ECAC,2019,4,mainline,I,descent,177640,359458.5900000004,29870.42000000008,112053000.00000036,2019-04-01
NETWORK,ECAC,2019,4,mainline,D,descent,54385,626.8600000000005,54.84,206100.0,2019-04-01
NETWORK,ECAC,2019,4,mainline,O,descent,10048,255.55,21.14,79299.99999999999,2019-04-01
NETWORK,ECAC,2019,4,mainline,A,descent,54809,261343.4699999996,18733.45999999996,70271700.00000004,2019-04-01
NETWORK,ECAC,2019,4,mainline,I,climb,177640,1367057.8100000033,47301.97000000029,177413600.00000072,2019-04-01
NETWORK,ECAC,2019,4,mainline,D,climb,54385,1360588.140000002,35877.88000000004,134564099.99999973,2019-04-01
NETWORK,ECAC,2019,4,mainline,A,climb,54809,917.5,32.09,121200.0,2019-04-01
NETWORK,ECAC,2019,4,mainline,O,climb,10048,1496.12,56.32999999999999,211100.0,2019-04-01
NETWORK,ECAC,2019,4,mainline,A,taxi-in,54809,54632.899999999965,9350.070000000023,35088899.99999995,2019-04-01
NETWORK,ECAC,2019,4,mainline,D,taxi-in,54385,27.44,5.19,19700.000000000004,2019-04-01
NETWORK,ECAC,2019,4,mainline,I,taxi-in,177640,56524.47999999992,10306.920000000142,38689999.9999995,2019-04-01
NETWORK,ECAC,2019,4,mainline,D,taxi-out,54385,125245.88000000056,21472.869999999915,80538400.00000003,2019-04-01
NETWORK,ECAC,2019,4,mainline,A,taxi-out,54809,74.66,14.54,53999.99999999999,2019-04-01
NETWORK,ECAC,2019,4,mainline,O,taxi-out,10048,74.97,13.970000000000002,53400.0,2019-04-01
NETWORK,ECAC,2019,4,mainline,I,taxi-out,177640,137956.71000000005,25483.149999999867,95481199.9999999,2019-04-01
NETWORK,ECAC,2019,4,other,D,cruise,6612,740297.180000005,36224.80000000008,135889600.00000045,2019-04-01
NETWORK,ECAC,2019,4,other,O,cruise,1922,450051.5999999992,18920.740000000027,70969600.00000003,2019-04-01
NETWORK,ECAC,2019,4,other,A,cruise,6686,504333.78000000055,29962.749999999865,112404200.00000069,2019-04-01
NETWORK,ECAC,2019,4,other,I,cruise,38522,1230478.7700001944,74103.63999999614,278146100.000024,2019-04-01
NETWORK,ECAC,2019,4,other,I,descent,38522,68267.00999999973,8897.450000000392,33446299.999999624,2019-04-01
NETWORK,ECAC,2019,4,other,D,descent,6612,1038.569999999999,265.2700000000001,997600.0000000008,2019-04-01
NETWORK,ECAC,2019,4,other,O,descent,1922,4051.8,392.60999999999984,1473900.0,2019-04-01
NETWORK,ECAC,2019,4,other,A,descent,6686,15467.909999999994,1584.869999999998,5953600.000000013,2019-04-01
NETWORK,ECAC,2019,4,other,D,climb,6612,73521.77000000008,2741.9000000000024,10289200.000000015,2019-04-01
NETWORK,ECAC,2019,4,other,A,climb,6686,3480.529999999999,392.8400000000002,1474500.0,2019-04-01
NETWORK,ECAC,2019,4,other,O,climb,1922,14606.040000000012,450.49000000000007,1689500.0,2019-04-01
NETWORK,ECAC,2019,4,other,I,climb,38522,186702.79999999967,10442.460000000036,39245999.99999967,2019-04-01
NETWORK,ECAC,2019,4,other,A,taxi-in,6686,936.3199999999996,178.33000000000044,673600.0000000022,2019-04-01
NETWORK,ECAC,2019,4,other,I,taxi-in,38522,2605.630000000016,513.5299999999934,1948399.9999999744,2019-04-01
NETWORK,ECAC,2019,4,other,D,taxi-in,6612,0.25,0.05,200.0,2019-04-01
NETWORK,ECAC,2019,4,other,A,taxi-out,6686,166.8900000000001,109.6800000000002,410699.9999999999,2019-04-01
NETWORK,ECAC,2019,4,other,O,taxi-out,1922,233.4100000000003,52.63999999999994,198099.99999999985,2019-04-01
NETWORK,ECAC,2019,4,other,I,taxi-out,38522,10322.410000000851,2568.2999999999715,9750400.000000898,2019-04-01
NETWORK,ECAC,2019,4,other,D,taxi-out,6612,4515.330000000011,923.0699999999964,3466999.9999999916,2019-04-01
NETWORK,ECAC,2019,4,regional,I,cruise,127676,1120633.1500000022,126567.0699999995,474700399.9999982,2019-04-01
NETWORK,ECAC,2019,4,regional,D,cruise,2110,32063.35999999995,3303.029999999999,12388599.999999989,2019-04-01
NETWORK,ECAC,2019,4,regional,O,cruise,461,2562.9,264.4600000000001,991699.9999999998,2019-04-01
NETWORK,ECAC,2019,4,regional,A,cruise,2099,18036.77,2324.9399999999987,8721900.000000006,2019-04-01
NETWORK,ECAC,2019,4,regional,D,descent,2110,45.89000000000001,5.990000000000001,22400.0,2019-04-01
NETWORK,ECAC,2019,4,regional,A,descent,2099,1326.3900000000006,179.42000000000013,673499.9999999999,2019-04-01
NETWORK,ECAC,2019,4,regional,I,descent,127676,59368.41999999999,9184.98000000006,34458599.999999955,2019-04-01
NETWORK,ECAC,2019,4,regional,D,climb,2110,3821.4400000000032,269.6800000000001,1011900.0,2019-04-01
NETWORK,ECAC,2019,4,regional,I,climb,127676,156907.6799999994,13750.479999999952,51580200.00000015,2019-04-01
NETWORK,ECAC,2019,4,regional,A,climb,2099,58.580000000000005,8.29,30900.0,2019-04-01
NETWORK,ECAC,2019,4,regional,I,taxi-in,127676,7830.830000000057,2458.6899999999896,9235000.000000047,2019-04-01
NETWORK,ECAC,2019,4,regional,D,taxi-in,2110,0.95,0.79,2900.0,2019-04-01
NETWORK,ECAC,2019,4,regional,A,taxi-in,2099,159.07999999999996,49.24999999999998,185599.99999999988,2019-04-01
NETWORK,ECAC,2019,4,regional,D,taxi-out,2110,532.3599999999998,162.3500000000001,607299.9999999998,2019-04-01
